,Order ID
8275,CA-2016-143882
7026,US-2018-101840
9414,CA-2016-127824
2227,CA-2018-130771
8910,CA-2018-102610
7028,US-2017-157840
1434,US-2017-153129
7711,CA-2018-139353
4825,CA-2017-140018
8004,CA-2015-143210
9245,CA-2015-113271
943,CA-2016-120880
6489,US-2018-148866
9688,US-2018-135986
298,CA-2017-142545
8305,CA-2017-128671
1015,CA-2016-133025
6880,CA-2016-137113
5839,CA-2016-134992
2468,CA-2018-128755
4443,US-2017-111290
3037,US-2016-123960
56,CA-2017-111682
9097,US-2015-158365
558,CA-2017-113243
5648,CA-2018-142342
5845,CA-2016-126725
9215,CA-2017-152646
1291,CA-2017-163384
2888,CA-2018-102099
3148,CA-2017-120558
4096,CA-2015-116904
7888,CA-2017-113117
6618,US-2018-167402
3705,CA-2016-104941
8340,CA-2015-161634
4067,CA-2015-102673
4969,CA-2016-122406
3945,CA-2018-167871
1785,CA-2018-166317
1508,CA-2018-108294
9291,CA-2015-163650
6263,CA-2018-160724
5793,CA-2018-140186
9184,CA-2018-156776
6957,CA-2017-157588
29,US-2016-150630
5348,CA-2016-149811
4936,CA-2018-150931
3652,CA-2018-109960
3755,CA-2017-116799
6650,US-2018-124779
4298,CA-2018-129021
2380,CA-2017-118052
9191,US-2016-130512
5971,CA-2015-141726
447,CA-2017-166674
8496,CA-2015-169061
3163,CA-2015-153969
7393,CA-2018-147844
7719,CA-2016-108588
7637,CA-2018-104885
2865,US-2018-103828
7829,CA-2016-137302
3431,CA-2018-148264
7230,CA-2018-153843
6666,CA-2018-122175
7464,CA-2017-103709
9329,CA-2016-164497
7073,CA-2017-112256
5979,CA-2015-117765
1690,CA-2018-129833
9410,US-2018-110149
3849,CA-2018-161053
3475,CA-2017-144911
6032,CA-2018-104010
7112,CA-2017-109666
3531,CA-2017-155565
5847,CA-2016-126725
5244,CA-2017-156265
2936,US-2017-169040
6319,CA-2018-161459
9614,CA-2015-128524
7285,CA-2018-151183
2702,CA-2015-145317
5700,CA-2017-125661
2242,CA-2018-103380
6454,CA-2018-161102
6632,US-2017-146857
2254,CA-2016-169201
152,CA-2017-158834
9693,CA-2018-130148
9254,CA-2015-168368
5405,US-2017-143280
3290,CA-2016-157770
9986,CA-2017-125794
933,CA-2017-140081
4416,CA-2015-153983
5351,CA-2017-123932
9588,CA-2018-110940
2816,CA-2016-104626
9829,US-2018-152842
7825,CA-2016-127327
9984,CA-2016-100251
3057,CA-2018-131492
1366,US-2018-155425
2716,CA-2018-128475
5400,CA-2018-132262
6021,US-2017-156692
4595,CA-2017-129868
8058,CA-2016-121188
3080,CA-2018-101182
7576,CA-2015-134726
8129,CA-2015-127866
9825,US-2015-164406
9357,CA-2017-168046
1718,CA-2017-169943
4194,CA-2016-154200
3330,CA-2015-165309
4788,CA-2016-104346
2378,CA-2016-148628
2504,CA-2015-143917
5419,CA-2016-110877
6645,US-2016-156496
3394,US-2018-131583
889,CA-2018-132934
1779,CA-2017-124667
8383,CA-2017-145135
3537,CA-2015-158771
3975,CA-2017-167556
5314,CA-2018-137876
5958,CA-2017-127138
4737,CA-2016-155054
3071,CA-2015-119375
1720,CA-2017-169943
7428,US-2015-164763
6343,CA-2016-146255
3149,US-2015-109036
9913,CA-2016-132388
8860,CA-2016-125934
3206,CA-2015-158372
1412,CA-2017-136329
6694,US-2017-163538
4698,US-2016-138121
8560,CA-2017-132829
2230,CA-2015-128055
1372,US-2015-157021
9837,US-2017-125402
484,CA-2018-140963
6147,CA-2018-105130
9950,CA-2018-121559
2508,CA-2018-163902
5260,CA-2015-105165
9700,CA-2018-154116
4165,US-2018-106131
8558,CA-2017-132829
6854,US-2018-162670
422,CA-2018-125388
6435,US-2018-116897
8446,CA-2018-125451
7694,CA-2017-118899
5133,CA-2018-155607
3805,CA-2017-156503
3241,US-2017-140809
2400,CA-2018-147361
3128,CA-2015-136399
3676,CA-2016-156440
853,CA-2017-123274
1880,CA-2016-109512
7400,CA-2017-110009
4032,CA-2017-169957
7486,US-2016-134558
684,US-2018-168116
4333,CA-2016-112375
9400,CA-2016-167696
4281,CA-2015-166989
1959,CA-2018-110905
7200,CA-2017-104276
8806,CA-2017-113082
7801,CA-2015-143637
5706,CA-2018-136000
3861,CA-2015-135755
689,US-2015-117135
2940,CA-2018-155880
3959,CA-2017-156573
113,CA-2015-115259
775,CA-2018-104220
8777,CA-2017-102813
817,CA-2015-140858
9600,CA-2018-107797
7965,CA-2018-104864
3851,CA-2016-127593
6985,CA-2017-116526
4694,US-2016-138121
4527,US-2018-105046
7448,CA-2018-115448
2519,CA-2017-124352
7327,US-2015-131275
6264,US-2017-115952
3844,CA-2015-101931
6846,US-2017-159093
1421,CA-2016-124800
3549,CA-2018-155292
8966,CA-2017-134180
6716,CA-2017-134789
2542,CA-2015-164385
6384,US-2018-104661
3308,CA-2015-104738
3460,CA-2018-136448
8831,CA-2016-145324
1343,CA-2016-131758
2913,CA-2015-113929
7334,CA-2016-125563
3794,US-2015-117163
2232,CA-2018-132122
9390,CA-2016-163734
3360,US-2016-142020
3991,CA-2016-161998
4481,CA-2017-109365
2253,CA-2016-169201
3696,CA-2017-142097
4446,US-2015-147704
2845,CA-2018-138163
4445,US-2015-147704
6009,CA-2016-135580
2001,CA-2018-166128
8283,CA-2016-154284
4656,CA-2016-112130
4956,CA-2015-160262
4555,CA-2016-130218
7401,CA-2017-110009
7015,CA-2015-114790
2771,CA-2017-163986
5,CA-2015-115812
1093,CA-2016-165085
5208,CA-2016-102016
2907,CA-2018-121615
9675,CA-2017-137393
6115,CA-2017-133802
8173,CA-2015-114125
5826,CA-2018-161067
5858,US-2018-153255
6615,CA-2017-123512
3196,CA-2018-109750
7882,CA-2018-118017
8904,US-2017-126431
3952,US-2017-151862
5049,US-2015-104759
7665,US-2017-140158
5105,CA-2015-116568
9584,CA-2018-132584
8057,CA-2016-121188
7052,CA-2017-165330
2036,CA-2016-119214
7255,CA-2017-152730
546,CA-2018-162929
3346,CA-2017-145982
7417,US-2017-114013
2543,US-2017-114174
7778,CA-2015-166961
5092,CA-2016-119102
516,CA-2018-127432
5212,CA-2017-145898
7777,CA-2015-166961
6981,CA-2015-146990
7210,US-2017-119046
120,CA-2017-103730
9705,CA-2018-125990
8617,CA-2017-165918
6452,US-2016-110261
4114,CA-2016-116687
8325,CA-2018-144456
88,CA-2017-159695
9275,CA-2017-113236
2981,CA-2015-131310
4140,CA-2018-127313
3988,US-2017-159415
4562,CA-2016-118871
1109,US-2017-110156
7109,CA-2017-109666
2073,CA-2018-122504
7770,CA-2017-155978
7841,CA-2017-116603
1234,CA-2017-144344
5453,US-2018-108700
2275,CA-2015-157882
5467,CA-2017-122448
4532,CA-2015-140403
4947,CA-2015-102085
1037,CA-2016-127418
7362,CA-2017-163594
2933,US-2017-169040
7760,CA-2015-155390
1888,CA-2015-142587
3297,US-2016-110569
9453,CA-2016-129546
7005,CA-2016-141740
9376,CA-2018-108756
410,CA-2018-117457
2454,CA-2018-140949
390,CA-2018-101798
7969,CA-2017-157707
9138,CA-2015-123400
8605,US-2017-116365
6434,CA-2016-121405
7563,CA-2018-157672
1842,CA-2016-135391
6857,CA-2018-128965
7514,US-2018-167920
3606,CA-2017-119683
3047,CA-2015-137351
2460,CA-2016-142419
9932,CA-2016-104948
4834,CA-2018-167661
9084,CA-2016-104038
7354,CA-2018-154102
5215,CA-2017-145898
5214,CA-2017-145898
9426,CA-2017-160479
6769,CA-2018-139787
5890,CA-2017-146157
4384,US-2016-122784
4027,CA-2018-139311
8706,CA-2015-146815
5738,CA-2017-156139
2742,CA-2015-149244
3926,CA-2015-103940
4736,CA-2016-155054
6670,CA-2018-161088
8665,CA-2017-118500
1439,CA-2018-122735
6333,CA-2015-167927
2402,CA-2018-145877
162,CA-2017-154508
112,CA-2017-128867
2240,CA-2017-146633
4606,CA-2016-135020
4681,CA-2017-169215
9541,CA-2016-135251
9992,CA-2018-121258
3395,US-2018-148362
16,CA-2015-105893
8813,CA-2016-127754
2123,CA-2018-167381
9610,CA-2017-130638
407,CA-2018-117457
6385,US-2018-104661
9943,CA-2015-143371
9096,US-2016-132836
1476,US-2018-104955
4667,CA-2017-116547
6198,CA-2016-149909
2851,CA-2018-107342
5365,CA-2017-107790
4596,CA-2017-140564
3347,CA-2016-112014
8013,CA-2018-120168
3969,US-2016-163685
9820,CA-2016-162201
4505,US-2015-138247
876,CA-2017-116736
3281,US-2015-117170
3932,CA-2017-132094
8346,US-2016-115238
5946,CA-2015-104178
7796,US-2016-145121
7741,CA-2016-147816
493,CA-2017-169166
7438,CA-2016-145457
3804,CA-2017-156503
8723,US-2017-135209
9628,CA-2015-118192
7599,CA-2015-131947
321,CA-2015-164973
4243,CA-2017-159142
5154,US-2016-124219
5137,CA-2017-128972
2177,CA-2017-125738
2248,CA-2016-116092
5911,CA-2017-155383
8847,CA-2018-156664
2090,CA-2018-166142
2949,CA-2018-134915
7398,CA-2015-124807
2517,CA-2018-123134
6787,CA-2016-118843
2890,CA-2015-142727
5687,CA-2015-131541
1604,US-2017-115819
5451,US-2015-119081
8088,CA-2016-107020
3493,CA-2018-142034
7306,CA-2017-144092
5240,CA-2017-116561
927,CA-2016-115091
6016,CA-2015-102652
999,CA-2016-162537
146,CA-2015-110072
2444,CA-2017-146934
8016,US-2015-131870
7589,CA-2016-139738
8797,CA-2017-106397
5359,CA-2015-150490
304,CA-2016-144253
1278,CA-2015-163293
7538,US-2018-112347
5852,CA-2016-121783
6087,CA-2016-114048
8265,CA-2015-131800
2672,CA-2015-126403
9026,CA-2017-102127
1415,CA-2018-115994
5742,US-2018-147886
3496,CA-2017-107328
9010,CA-2018-127803
1559,CA-2017-126809
8401,CA-2016-110814
5225,CA-2017-119865
2426,US-2018-147669
6370,CA-2017-113425
5209,CA-2016-102016
8295,CA-2017-166380
6331,CA-2015-167927
7315,CA-2018-115322
2880,CA-2017-102932
6094,CA-2018-100111
4910,CA-2018-127306
9433,CA-2016-119627
5418,CA-2016-110877
1834,CA-2018-162691
5553,US-2015-159618
8974,CA-2018-156622
4493,CA-2015-150798
6717,CA-2017-134789
4712,CA-2015-108273
2499,US-2018-133781
5947,CA-2016-115924
7485,CA-2018-135111
5231,CA-2018-124436
5904,US-2018-153948
6987,CA-2017-116526
5693,US-2016-138093
8985,CA-2016-123092
5731,CA-2018-117324
2114,CA-2016-164882
4971,US-2017-153815
8746,CA-2018-128076
9533,CA-2017-116596
642,CA-2018-167913
6148,CA-2017-161928
3935,CA-2018-123001
1792,CA-2015-120474
3268,CA-2015-143840
3236,CA-2017-146836
6294,CA-2015-141152
2399,CA-2018-147361
6172,US-2015-106299
2438,CA-2015-164210
4137,CA-2018-110926
3483,CA-2015-124688
3793,CA-2016-163762
1617,CA-2016-130022
5103,CA-2016-167374
1512,CA-2018-112809
6440,CA-2017-101161
3651,CA-2018-109960
1324,CA-2015-107153
7232,CA-2018-153843
7553,CA-2015-140396
9036,CA-2016-166492
6892,CA-2018-164756
6357,CA-2018-139080
2337,CA-2015-110639
2622,CA-2015-164861
7608,CA-2018-163209
5945,CA-2015-104178
2553,CA-2017-155439
248,CA-2015-131926
3397,US-2018-148362
9811,CA-2017-117583
7742,CA-2018-105326
7215,CA-2016-103072
4006,US-2016-168732
5999,US-2015-112991
9222,CA-2018-103212
9384,CA-2018-100433
1186,CA-2015-127131
7655,CA-2016-107685
1479,US-2017-108455
2237,CA-2017-122322
7223,CA-2017-109953
1684,CA-2018-149489
9150,US-2015-157070
3719,CA-2017-105900
2920,CA-2017-160129
1719,CA-2017-169943
1989,CA-2016-127509
6789,CA-2016-161445
8996,US-2018-116491
9644,US-2018-107979
1985,CA-2015-164721
3643,CA-2015-156594
4638,CA-2018-168228
2194,CA-2017-128412
6298,CA-2015-169852
2286,CA-2018-165687
8257,CA-2018-152310
6673,CA-2016-135510
637,US-2017-123470
9764,CA-2015-123855
4427,US-2018-103226
7291,CA-2017-153661
7722,US-2018-138086
9141,CA-2017-139409
7757,CA-2018-112844
2722,CA-2017-164735
9807,CA-2018-107209
1067,CA-2017-157686
2903,CA-2017-153577
511,CA-2018-135307
2064,CA-2015-106439
6622,CA-2015-130449
7018,US-2017-154256
1838,CA-2015-117345
3046,CA-2018-125290
1083,US-2017-143819
3734,CA-2018-168193
906,CA-2018-143259
5757,CA-2016-119634
9706,CA-2017-161746
4299,CA-2018-129021
9200,CA-2017-152688
2458,CA-2018-140949
5428,CA-2017-113096
6133,CA-2017-148096
626,CA-2018-163020
4398,US-2015-138758
9909,US-2016-129007
3963,CA-2018-134838
8094,CA-2018-133046
6346,CA-2018-104822
197,CA-2018-107720
4515,US-2018-111920
3796,US-2015-117163
4356,CA-2016-155600
2555,CA-2016-111458
1721,US-2016-123218
1247,CA-2015-168494
9653,CA-2018-161893
3767,CA-2016-103205
4748,CA-2017-120005
3361,US-2016-142020
7773,CA-2017-108196
9924,CA-2016-159534
9276,CA-2017-113236
5168,CA-2015-121006
2130,US-2015-114188
531,CA-2016-102848
8470,US-2018-132031
7568,CA-2015-133830
6660,CA-2016-129322
4004,CA-2017-145730
4279,US-2017-107440
8460,CA-2015-146500
504,US-2017-105578
2893,CA-2018-139913
5056,CA-2016-162166
5423,CA-2018-103009
1851,CA-2016-160472
6937,CA-2015-126963
7467,CA-2018-148985
4386,CA-2017-156811
4240,CA-2015-133704
6399,CA-2018-151981
6230,CA-2018-127656
1511,CA-2018-100384
8642,CA-2016-108259
8681,CA-2017-143805
9422,CA-2015-145254
5548,CA-2015-159800
6187,CA-2016-138954
5889,CA-2017-166625
3812,CA-2018-147753
7785,US-2015-111353
6875,US-2017-121013
8899,CA-2016-163237
1844,US-2018-113852
26,CA-2017-121755
9341,CA-2015-155264
8043,US-2018-133081
4307,CA-2017-161095
6593,CA-2017-126795
5329,CA-2017-111941
7408,CA-2017-129728
9108,CA-2016-132941
9095,US-2016-132836
8337,CA-2015-153087
6178,CA-2016-158421
102,CA-2017-129903
779,CA-2016-144267
7375,CA-2018-100580
8830,CA-2017-167983
4479,CA-2015-147235
1963,CA-2018-110905
2104,CA-2018-167101
3157,CA-2016-139584
842,CA-2017-161669
5315,CA-2017-154060
508,CA-2016-145352
8256,CA-2018-152310
7504,CA-2017-158043
7933,CA-2018-166093
3250,CA-2017-157868
9181,CA-2018-156776
5269,CA-2018-144484
7590,CA-2017-158778
1227,CA-2017-126004
2381,CA-2017-118052
8041,CA-2018-121489
5480,CA-2018-105487
1537,CA-2018-121888
2955,CA-2017-153353
3097,CA-2018-135692
7987,US-2017-117793
6589,CA-2018-104731
8686,CA-2017-144015
4840,CA-2018-154123
5191,US-2018-141943
1123,US-2015-147627
2005,CA-2015-111150
1797,US-2018-139465
6170,CA-2017-141523
9954,CA-2016-141593
2026,CA-2017-113516
2804,CA-2016-159380
3104,US-2018-140074
438,CA-2018-130043
9183,CA-2018-156776
8573,CA-2016-164623
9855,CA-2018-138870
3663,US-2018-129777
350,CA-2017-129714
347,CA-2018-134306
4213,CA-2015-166457
1256,CA-2018-144638
8704,CA-2017-111318
1398,CA-2017-124485
6019,CA-2015-152422
8803,CA-2015-157644
1441,CA-2018-128160
6455,CA-2018-161102
6443,CA-2017-101161
6471,CA-2016-108532
2235,CA-2016-145849
6696,US-2017-155103
7034,CA-2017-145548
1000,CA-2017-155488
2482,CA-2018-126067
3373,CA-2016-161718
534,CA-2017-168753
671,US-2018-106663
8600,CA-2015-141110
1192,CA-2018-117212
2367,CA-2018-123659
358,CA-2017-130001
9500,CA-2017-149237
5397,CA-2017-145492
5644,CA-2018-120719
6861,CA-2018-128965
1354,CA-2018-162978
8695,CA-2018-127096
4232,CA-2018-100223
7875,CA-2018-168403
5779,CA-2015-105270
6168,CA-2016-132815
2334,CA-2015-140886
2212,CA-2018-107874
9585,CA-2017-160598
4793,US-2016-141684
9269,US-2018-102183
6258,CA-2016-133536
1104,CA-2017-112340
9173,US-2017-155768
572,CA-2018-164826
3170,CA-2018-107461
3429,US-2018-111024
8659,CA-2017-153185
6137,US-2017-142251
1494,CA-2015-123925
9846,CA-2018-169327
3116,CA-2017-150350
2080,CA-2016-120103
9718,CA-2017-108210
1097,CA-2015-159338
240,CA-2017-157749
7055,CA-2017-165330
4373,US-2018-169320
3976,US-2017-116400
5023,CA-2017-133795
8545,CA-2017-119074
4676,CA-2015-114510
9212,CA-2015-144071
3204,CA-2015-158372
1287,CA-2017-154711
5063,CA-2016-136798
4632,CA-2018-168396
8842,US-2017-112396
8308,CA-2017-149335
1041,CA-2017-102981
3007,CA-2015-130729
6365,CA-2018-144848
7092,CA-2016-119480
5887,CA-2018-151596
5410,CA-2018-108854
8402,CA-2016-110814
9622,CA-2015-115133
5511,US-2015-137680
3427,US-2018-111024
1449,CA-2016-145821
7263,CA-2018-156363
6982,CA-2017-116526
6964,CA-2017-157161
9198,CA-2015-103310
425,CA-2018-149160
807,CA-2016-140921
3883,CA-2016-129896
7623,CA-2015-124464
1975,CA-2015-110408
5840,CA-2016-134992
8121,CA-2017-116722
2946,CA-2018-169859
4905,US-2015-146353
619,CA-2018-117947
4789,CA-2016-104346
1125,US-2015-147627
5138,CA-2018-128335
8647,US-2016-131842
3780,CA-2015-149643
4344,CA-2018-105410
962,CA-2017-120859
2991,CA-2017-139010
7161,CA-2015-138709
3860,CA-2018-154039
7323,US-2018-126053
8119,CA-2017-116722
110,CA-2018-146780
9349,CA-2017-114860
5449,US-2015-119081
8037,CA-2018-169012
3627,CA-2018-113530
3529,CA-2016-141145
6275,US-2017-139087
8286,CA-2015-156244
7023,CA-2015-124737
1435,CA-2018-106852
4797,US-2017-148901
1867,CA-2016-127110
285,CA-2016-130883
8567,US-2017-136581
3194,CA-2015-165428
4169,CA-2016-100216
2969,CA-2018-167941
6924,CA-2016-137925
774,CA-2018-104220
1264,CA-2017-155992
8865,CA-2016-158148
2791,CA-2015-125514
7809,US-2017-137295
5248,US-2018-110989
3042,CA-2018-149559
2932,CA-2016-168564
6491,CA-2017-113845
8932,CA-2018-143252
299,CA-2017-142545
7919,CA-2018-139822
1897,CA-2015-169775
5391,US-2015-123183
6616,CA-2017-123512
827,CA-2018-126956
7920,CA-2018-139822
3993,CA-2016-161998
1240,CA-2015-127012
3038,US-2016-123960
6542,US-2018-107888
5966,CA-2018-119011
1657,CA-2015-127159
7022,CA-2015-124737
2490,CA-2016-141040
2552,CA-2018-101042
3826,CA-2015-132801
1171,US-2015-100279
2155,CA-2017-111115
2889,CA-2018-164049
9698,CA-2018-154116
7229,CA-2015-157546
7924,CA-2017-125843
5787,CA-2018-141117
6185,CA-2016-138331
1202,CA-2017-114727
1239,CA-2015-127012
3841,US-2015-109162
4779,CA-2015-150301
794,CA-2015-156433
1076,CA-2017-161781
861,CA-2015-133851
2695,CA-2017-161662
445,CA-2017-115756
9119,US-2017-155971
3613,CA-2016-110093
9006,CA-2018-107825
3265,US-2015-126571
5546,CA-2018-151008
2824,US-2015-112914
922,CA-2016-111164
7881,CA-2018-118017
1137,CA-2017-152170
8756,CA-2017-114307
6393,CA-2017-129126
6349,CA-2016-104486
1763,CA-2017-110254
3547,CA-2018-155292
4531,CA-2017-118759
4442,US-2017-111290
7350,CA-2018-142125
4588,US-2018-163790
8093,CA-2018-133046
1984,CA-2015-164721
3078,CA-2015-104780
1623,CA-2018-108560
9375,CA-2016-126347
2912,CA-2015-113929
5387,CA-2018-164707
3987,CA-2018-112333
1571,US-2015-157385
472,CA-2015-144666
2854,CA-2018-137344
1209,CA-2017-137050
2340,CA-2017-137736
8827,US-2015-157847
6348,CA-2016-104486
2620,CA-2018-115931
8349,US-2016-115238
366,CA-2017-155516
525,CA-2016-158792
3003,CA-2018-104381
4914,CA-2016-161830
7062,CA-2017-157742
5901,CA-2017-159639
9574,CA-2016-148495
1885,CA-2017-147578
9650,CA-2017-107104
489,CA-2015-133753
1894,US-2018-108063
3544,CA-2018-121216
9560,CA-2017-129280
6153,CA-2018-151484
4689,CA-2015-138681
7664,CA-2015-151967
3336,US-2018-109253
3058,CA-2018-131492
3375,CA-2016-161718
4195,CA-2017-124233
5151,CA-2018-169929
3147,CA-2015-109218
8510,CA-2016-135853
140,CA-2017-110366
8896,CA-2017-167241
798,CA-2016-124653
1698,CA-2016-148376
1552,CA-2015-130274
8710,CA-2015-119144
8245,US-2015-143581
4867,CA-2018-122490
4183,US-2018-136868
4228,CA-2017-113803
6268,CA-2016-115392
9361,CA-2018-111591
2393,CA-2017-128111
8612,CA-2017-146437
691,US-2015-117135
653,CA-2018-140844
8909,CA-2018-160661
4196,US-2016-134271
6928,CA-2017-140382
3800,CA-2017-156503
9955,CA-2016-141593
3760,CA-2016-167745
1839,CA-2015-117345
759,CA-2018-133333
1608,US-2017-115819
5769,CA-2016-154900
3034,US-2016-123960
9686,CA-2018-116498
7225,CA-2017-109953
973,CA-2015-115791
6044,CA-2018-145702
7333,CA-2016-125563
3915,US-2018-142573
729,US-2017-150861
4807,CA-2016-137708
3107,CA-2017-121671
5640,CA-2015-147900
3810,CA-2016-113628
7326,US-2018-128447
8480,CA-2015-109890
5183,CA-2018-163335
342,CA-2015-122336
9202,CA-2017-153836
5740,US-2018-147886
8747,CA-2018-128076
4516,US-2017-128678
4838,CA-2018-106831
1658,CA-2018-161809
883,CA-2017-165148
2895,CA-2018-139913
7634,US-2018-158526
2161,CA-2017-101938
8515,CA-2016-122168
4025,CA-2018-139311
6066,CA-2016-151547
6895,CA-2018-164756
1408,CA-2017-130407
4764,CA-2018-123701
17,CA-2015-167164
9755,CA-2018-113705
6421,CA-2017-140130
3398,CA-2015-102274
7307,CA-2017-144092
2951,CA-2018-134915
3248,CA-2017-159730
9845,CA-2015-163867
34,CA-2018-107727
1071,CA-2017-152814
9939,CA-2017-169824
5207,CA-2016-102016
9607,CA-2018-117128
556,CA-2017-113243
360,CA-2018-155698
4089,CA-2017-161473
8482,US-2018-118535
361,CA-2018-144904
9731,CA-2018-124261
9309,CA-2015-128237
1557,CA-2017-109176
6914,CA-2015-142510
2142,CA-2017-155481
5395,CA-2015-104829
4629,CA-2017-101336
997,CA-2016-162537
5211,CA-2016-130876
4831,CA-2015-120278
7133,CA-2018-141439
8391,CA-2018-110625
1459,CA-2015-155271
9131,CA-2018-100055
795,CA-2018-151428
8148,US-2017-131058
2518,CA-2017-124352
6762,CA-2017-144764
4151,CA-2018-100160
2306,CA-2016-160794
3937,CA-2016-118955
646,CA-2017-103947
3288,CA-2016-157770
171,CA-2015-118962
8193,CA-2016-141327
9022,US-2017-141880
2449,CA-2017-140207
7560,US-2015-137155
6955,CA-2016-115420
4185,CA-2017-111493
5375,CA-2018-134152
1784,CA-2018-166317
6413,CA-2018-151211
3629,CA-2018-155957
6612,CA-2016-107678
9025,CA-2017-102127
3981,CA-2018-119564
2587,CA-2018-131695
9554,CA-2016-111612
403,CA-2015-155208
5970,CA-2015-141726
576,CA-2016-149713
593,CA-2015-135405
8735,US-2015-169390
3061,CA-2018-127621
8657,CA-2015-142769
7571,CA-2015-100916
1849,CA-2016-160472
9020,CA-2015-100706
1185,CA-2015-127131
732,CA-2018-131954
4635,CA-2018-116288
854,CA-2017-123274
2157,CA-2015-124646
448,CA-2017-166674
1309,CA-2017-141397
4813,CA-2017-121370
965,CA-2018-135279
8230,CA-2017-162355
1525,CA-2016-144806
31,US-2016-150630
1761,CA-2016-130785
6591,CA-2016-103716
9812,CA-2017-117583
9663,CA-2018-132619
3400,CA-2015-102274
4124,CA-2015-127523
404,CA-2018-117933
4792,CA-2016-104346
9890,US-2017-115441
163,CA-2017-113817
9805,CA-2017-136322
2781,CA-2018-146724
5015,CA-2015-153850
204,CA-2018-126382
1100,CA-2017-107216
8367,CA-2015-109918
8540,CA-2018-147354
5896,CA-2015-168305
4016,CA-2016-165624
9485,CA-2017-164770
3516,US-2017-113649
9268,CA-2016-151869
8152,CA-2018-140151
903,CA-2017-130477
133,CA-2017-145583
2488,CA-2016-104514
5743,US-2018-147886
3355,US-2015-150434
1740,CA-2015-110527
5456,CA-2018-130631
4430,CA-2017-168893
5938,CA-2018-122077
3198,CA-2015-131527
8461,CA-2015-146500
1656,US-2018-132444
2002,CA-2018-163510
8122,CA-2015-138128
7684,CA-2016-116876
6281,CA-2016-116484
2667,CA-2017-111794
43,CA-2018-139619
4733,US-2016-103996
6299,CA-2018-107314
5390,CA-2018-163874
2739,CA-2018-122707
6156,CA-2018-151484
7789,US-2017-117037
5589,CA-2017-115224
8878,CA-2018-126928
5356,CA-2017-138037
8694,US-2015-112795
928,CA-2016-115091
6829,CA-2017-118689
2855,CA-2018-169810
4038,CA-2015-110786
2216,CA-2018-129378
5752,CA-2017-125850
3539,CA-2015-158771
9640,CA-2015-104563
395,CA-2018-165603
3166,CA-2015-153969
9697,CA-2017-122511
7618,CA-2018-151225
4719,CA-2016-142601
5592,CA-2015-164742
3254,CA-2017-155474
2125,CA-2018-144862
985,CA-2018-100314
4123,CA-2018-133823
9052,CA-2015-141838
735,CA-2018-131954
